estado,municipio,secciones_electorales
Yucatán,Calotmul,I
Yucatán,Cansahcab,II
Yucatán,Cantamayec,I
Yucatán,Celestún,V
Yucatán,Cenotillo,I
Yucatán,Chacsinkín,I
Yucatán,Chankom,I
Yucatán,Chapab,V
Yucatán,Chemax,I
Yucatán,Chichimilá,I
Yucatán,Chicxulub Pueblo,II
Yucatán,Chikindzonot,I
Yucatán,Chocholá,V
Yucatán,Chumayel,V
Yucatán,Conkal,II
Yucatán,Cuncunul,I
Yucatán,Cuzamá,V
Yucatán,Dzán,V
Yucatán,Dzemul,II
Yucatán,Dzidzantún,II
Yucatán,Dzilam de Bravo,II
Yucatán,Dzilam González,II
Yucatán,Dzitás,I
Yucatán,Dzoncauich,II
Yucatán,Espita,I
Yucatán,Halachó,V
Yucatán,Hocabá,II
Yucatán,Hoctún,II
Yucatán,Homún,V
Yucatán,Huhí,V
Yucatán,Hunucmá,V
Yucatán,Ixil,II
Yucatán,Izamal,II
Yucatán,Kanasín,II
Yucatán,Kantunil,I
Yucatán,Kaua,I
Yucatán,Kinchil,V
Yucatán,Kopomá,V
Yucatán,Mama,V
Yucatán,Maní,V
Yucatán,Maxcanú,V
Yucatán,Mayapán,V
Yucatán,Mérida,III;IV
Yucatán,Mocochá,II
Yucatán,Motul,II
Yucatán,Muna,V
Yucatán,Muxupip,II
Yucatán,Opichén,V
Yucatán,Oxkutzcab,V
Yucatán,Panabá,I
Yucatán,Peto,I
Yucatán,Progreso,II
Yucatán,Quintana Roo,I
Yucatán,Río Lagartos,I
Yucatán,Sacalum,V
Yucatán,Samahil,V
Yucatán,San Felipe,I
Yucatán,Sanahcat,V
Yucatán,Santa Elena,V
Yucatán,Seyé,II
Yucatán,Sinanché,II
Yucatán,Sotuta,I
Yucatán,Sucilá,I
Yucatán,Sudzal,I
Yucatán,Suma,II
Yucatán,Tahdziú,I
Yucatán,Tahmek,II
Yucatán,Teabo,V
Yucatán,Tecoh,V
Yucatán,Tekal de Venegas,II
Yucatán,Tekantó,II
Yucatán,Tekax,V
Yucatán,Tekit,V
Yucatán,Tekom,I
Yucatán,Telchac Pueblo,II
Yucatán,Telchac Puerto,II
Yucatán,Temax,II
Yucatán,Temozón,I
Yucatán,Tepakán,II
Yucatán,Tetiz,V
Yucatán,Teya,II
Yucatán,Ticul,V
Yucatán,Timucuy,II
Yucatán,Tinum,I
Yucatán,Tixcacalcupul,I
Yucatán,Tixkokob,II
Yucatán,Tixmehuac,I
Yucatán,Tixpéhual,II
Yucatán,Tizimín,I
Yucatán,Tunkás,I
Yucatán,Tzucacab,I
Yucatán,Uayma,I
Yucatán,Ucú,V
Yucatán,Umán,V
Yucatán,Valladolid,I
Yucatán,Xocchel,II
Yucatán,Yaxcabá,II
Yucatán,Yaxkukul,II
Yucatán,Yobaín,II
Zacatecas,Apozol,II
Zacatecas,Apulco,II
Zacatecas,Atolinga,II
Zacatecas,Benito Juárez,II
Zacatecas,Calera,I
Zacatecas,Cañitas de Felipe Pescador,III
Zacatecas,Chalchihuites,I
Zacatecas,Concepción del Oro,III
Zacatecas,Cuauhtémoc,II
Zacatecas,El Plateado de Joaquín Amaro,II
Zacatecas,El Salvador,III
Zacatecas,Fresnillo,I
Zacatecas,Genaro Codina,II
Zacatecas,General Enrique Estrada,I
Zacatecas,General Francisco R. Murguía,III
Zacatecas,General Pánfilo Natera,IV
Zacatecas,Guadalupe,IV
Zacatecas,Huanusco,II
Zacatecas,Jalpa,II
Zacatecas,Jerez,II
Zacatecas,Jiménez del Teul,I
Zacatecas,Juan Aldama,III
Zacatecas,Juchipila,II
Zacatecas,Loreto,IV
Zacatecas,Luis Moya,II
Zacatecas,Mazapil,III
Zacatecas,Melchor Ocampo,III
Zacatecas,Mezquital del Oro,II
Zacatecas,Miguel Auza,I
Zacatecas,Momax,II
Zacatecas,Monte Escobedo,II
Zacatecas,Morelos,III
Zacatecas,Moyahua de Estrada,II
Zacatecas,Nochistlán de Mejía,II
Zacatecas,Noria de Ángeles,IV
Zacatecas,Ojocaliente,IV
Zacatecas,Pánuco,III
Zacatecas,Pinos,IV
Zacatecas,Río Grande,III
Zacatecas,Sain Alto,I
Zacatecas,Santa María de la Paz,II
Zacatecas,Sombrerete,I
Zacatecas,Susticacán,II
Zacatecas,Tabasco,II
Zacatecas,Tepechitlán,II
Zacatecas,Tepetongo,II
Zacatecas,Teúl de González Ortega,II
Zacatecas,Tlaltenango de Sánchez Román,II
Zacatecas,Trancoso,IV
Zacatecas,Trinidad García de la Cadena,II
Zacatecas,Valparaíso,II
Zacatecas,Vetagrande,III
Zacatecas,Villa de Cos,III
Zacatecas,Villa García,IV
Zacatecas,Villa González Ortega,IV
Zacatecas,Villa Hidalgo,IV
Zacatecas,Villanueva,II
Zacatecas,Zacatecas,III
